LXCat, www.lxcat.net
Generated on 31 May 2018. All rights reserved.

RECOMMENDED REFERENCE FORMAT
- Hayashi database, www.lxcat.net, retrieved on May 31, 2018.

CROSS SECTION DATA FORMAT
In downloaded files, each collision process is defined by a block consisting of
1st line
Keyword in capitals indicating the type of the collision. Possible collision types are elastic, effective, excitation,
ionization, or attachment (capital letters required, key words are case sensitive), where "elastic" is used to denote
the elastic momentum transfer cross section and where "effective" denotes the total momentum transfer cross section (sum
of elastic momentum transfer and total inelastic cross sections).  The latter is useful for solving the Boltzmann
 1.350000e+1    2.670000e-21
 1.400000e+1    2.940000e-21
 1.450000e+1    3.120000e-21
 1.500000e+1    3.200000e-21
 1.600000e+1    3.220000e-21
 1.800000e+1    2.960000e-21
 2.000000e+1    2.760000e-21
 2.100000e+1    2.780000e-21
 2.200000e+1    2.870000e-21
 2.500000e+1    3.500000e-21
 2.700000e+1    4.200000e-21
 3.000000e+1    4.800000e-21
 3.200000e+1    5.000000e-21
 3.500000e+1    5.100000e-21
 4.000000e+1    4.900000e-21
 5.000000e+1    4.200000e-21
 6.000000e+1    3.700000e-21
 8.000000e+1    3.000000e-21
 1.000000e+2    2.500000e-21
 1.200000e+2    2.200000e-21
 1.500000e+2    1.800000e-21
 2.000000e+2    1.460000e-21
 3.000000e+2    1.050000e-21
 5.000000e+2    7.000000e-22
 1.000000e+3    4.200000e-22
-----------------------------

EXCITATION
Xe
 9.686000e+0
SPECIES: e / Xe
PROCESS: E + Xe, Excitation
PARAM.:  E = 9.686 eV, complete set
COMMENT: Excitation 2p9amp2p8.
UPDATED: 2014-02-17 11:09:49
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 9.686000e+0    0.000000e+0
 1.000000e+1    1.000000e-22
 1.020000e+1    1.800000e-22
 1.050000e+1    2.800000e-22
 1.070000e+1    3.500000e-22
 1.100000e+1    4.600000e-22
 1.150000e+1    6.600000e-22
 1.200000e+1    9.000000e-22
 1.250000e+1    1.120000e-21
 1.300000e+1    1.350000e-21
 1.350000e+1    1.560000e-21
 1.400000e+1    1.710000e-21
 1.450000e+1    1.780000e-21
 1.500000e+1    1.800000e-21
 1.600000e+1    1.740000e-21
 1.700000e+1    1.600000e-21
 1.800000e+1    1.460000e-21
 2.000000e+1    1.260000e-21
 2.200000e+1    1.250000e-21
 2.500000e+1    1.350000e-21
 3.000000e+1    1.670000e-21
 3.200000e+1    1.730000e-21
 3.500000e+1    1.770000e-21
 4.000000e+1    1.700000e-21
 5.000000e+1    1.500000e-21
 6.000000e+1    1.320000e-21
 8.000000e+1    1.030000e-21
 1.000000e+2    8.400000e-22
 1.200000e+2    7.300000e-22
 1.500000e+2    6.200000e-22
 2.000000e+2    4.900000e-22
 5.000000e+2    2.400000e-22
 1.000000e+3    1.400000e-22
-----------------------------

EXCITATION
Xe
 9.789000e+0
SPECIES: e / Xe
PROCESS: E + Xe, Excitation
PARAM.:  E = 9.789 eV, complete set
COMMENT: Excitation 2p7+2p6.
UPDATED: 2014-02-17 11:05:12
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 9.789000e+0    0.000000e+0
 1.000000e+1    4.000000e-23
 1.020000e+1    8.000000e-23
 1.050000e+1    1.500000e-22
 1.070000e+1    2.000000e-22
 1.100000e+1    2.700000e-22
 1.150000e+1    3.900000e-22
 1.200000e+1    4.900000e-22
 1.250000e+1    5.900000e-22
 1.300000e+1    6.800000e-22
 1.350000e+1    7.500000e-22
 1.400000e+1    7.900000e-22
 1.450000e+1    8.200000e-22
 1.500000e+1    8.300000e-22
 1.600000e+1    8.100000e-22
 1.700000e+1    7.800000e-22
 1.800000e+1    7.500000e-22
 2.000000e+1    6.700000e-22
 2.200000e+1    6.400000e-22
 2.500000e+1    6.600000e-22
 3.000000e+1    7.900000e-22
 3.200000e+1    8.200000e-22
 3.500000e+1    8.400000e-22
 4.000000e+1    8.200000e-22
 5.000000e+1    7.400000e-22
 6.000000e+1    6.600000e-22
 8.000000e+1    5.300000e-22
 1.000000e+2    4.400000e-22
 1.200000e+2    3.800000e-22
 1.500000e+2    3.200000e-22
 2.000000e+2    2.600000e-22
 3.000000e+2    1.900000e-22
 5.000000e+2    1.250000e-22
 1.000000e+3    7.300000e-23
-----------------------------

EXCITATION
Xe
 9.891000e+0
SPECIES: e / Xe
PROCESS: E + Xe, Excitation
PARAM.:  E = 9.891 eV, complete set
COMMENT: Excitation 3d6+3d5+2p5+3d4'+3d3.
UPDATED: 2014-02-17 11:05:39
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 9.891000e+0    0.000000e+0
 1.000000e+1    1.700000e-22
 1.020000e+1    5.600000e-22
 1.050000e+1    1.200000e-21
 1.070000e+1    1.600000e-21
 1.100000e+1    2.250000e-21
 1.120000e+1    2.750000e-21
 1.150000e+1    3.470000e-21
 1.200000e+1    4.720000e-21
 1.250000e+1    5.970000e-21
 1.300000e+1    6.720000e-21
 1.350000e+1    7.100000e-21
 1.400000e+1    7.200000e-21
 1.450000e+1    7.120000e-21
 1.500000e+1    6.970000e-21
 1.550000e+1    6.770000e-21
 1.600000e+1    6.520000e-21
 1.800000e+1    5.600000e-21
 2.000000e+1    4.940000e-21
 2.200000e+1    4.500000e-21
 2.500000e+1    4.300000e-21
 3.000000e+1    4.500000e-21
 3.500000e+1    4.300000e-21
 4.000000e+1    4.000000e-21
 5.000000e+1    3.400000e-21
 6.000000e+1    2.960000e-21
 8.000000e+1    2.400000e-21
 1.000000e+2    2.000000e-21
 1.200000e+2    1.730000e-21
 1.500000e+2    1.480000e-21
 2.000000e+2    1.180000e-21
 3.000000e+2    8.600000e-22
 5.000000e+2    5.800000e-22
 1.000000e+3    3.400000e-22
-----------------------------

EXCITATION
Xe
 1.003900e+1
SPECIES: e / Xe
PROCESS: E + Xe, Excitation
PARAM.:  E = 10.039 eV, complete set
COMMENT: Excitation 3d4.
UPDATED: 2014-02-17 11:06:06
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 1.003900e+1    0.000000e+0
 1.020000e+1    6.000000e-23
 1.050000e+1    1.700000e-22
 1.070000e+1    2.500000e-22
 1.100000e+1    3.800000e-22
 1.120000e+1    4.600000e-22
 1.150000e+1    5.800000e-22
 1.200000e+1    8.000000e-22
 1.250000e+1    1.010000e-21
 1.300000e+1    1.230000e-21
 1.350000e+1    1.410000e-21
 1.400000e+1    1.530000e-21
 1.450000e+1    1.570000e-21
 1.500000e+1    1.550000e-21
 1.550000e+1    1.510000e-21
 1.600000e+1    1.440000e-21
 1.800000e+1    1.180000e-21
 2.000000e+1    1.020000e-21
 2.200000e+1    9.700000e-22
 2.500000e+1    9.300000e-22
 3.000000e+1    8.900000e-22
 3.500000e+1    8.600000e-22
 4.000000e+1    8.000000e-22
 5.000000e+1    6.900000e-22
 6.000000e+1    5.800000e-22
 8.000000e+1    4.600000e-22
 1.000000e+2    3.800000e-22
 1.200000e+2    3.300000e-22
 1.500000e+2    2.800000e-22
 2.000000e+2    2.250000e-22
 3.000000e+2    1.640000e-22
 5.000000e+2    1.100000e-22
 1.000000e+3    6.400000e-23
-----------------------------

EXCITATION
Xe
 1.015800e+1
SPECIES: e / Xe
PROCESS: E + Xe, Excitation
PARAM.:  E = 10.158 eV, complete set
COMMENT: Excitation 3dquot.
UPDATED: 2014-02-17 11:10:12
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 1.015800e+1    0.000000e+0
 1.020000e+1    1.000000e-23
 1.050000e+1    9.000000e-23
 1.070000e+1    1.600000e-22
 1.100000e+1    2.500000e-22
 1.120000e+1    3.100000e-22
 1.150000e+1    4.100000e-22
 1.200000e+1    5.700000e-22
 1.250000e+1    7.300000e-22
 1.300000e+1    8.700000e-22
 1.350000e+1    9.900000e-22
 1.400000e+1    1.060000e-21
 1.450000e+1    1.080000e-21
 1.500000e+1    1.070000e-21
 1.550000e+1    1.040000e-21
 1.600000e+1    1.000000e-21
 1.800000e+1    7.500000e-22
 2.000000e+1    5.900000e-22
 2.200000e+1    4.800000e-22
 2.500000e+1    4.000000e-22
 3.000000e+1    3.300000e-22
 3.500000e+1    2.900000e-22
 4.000000e+1    2.600000e-22
 5.000000e+1    2.200000e-22
 6.000000e+1    1.900000e-22
 8.000000e+1    1.500000e-22
 1.000000e+2    1.270000e-22
 1.200000e+2    1.090000e-22
 1.500000e+2    9.200000e-23
 2.000000e+2    7.300000e-23
 3.000000e+2    5.400000e-23
 5.000000e+2    3.600000e-23
 1.000000e+3    2.100000e-23
-----------------------------

EXCITATION
Xe
 1.022000e+1
SPECIES: e / Xe
PROCESS: E + Xe, Excitation
PARAM.:  E = 10.22 eV, complete set
COMMENT: Excitation 3d1'.
UPDATED: 2014-02-17 11:06:33
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 1.022000e+1    0.000000e+0
 1.050000e+1    3.000000e-23
 1.070000e+1    7.000000e-23
 1.100000e+1    1.200000e-22
 1.120000e+1    1.500000e-22
 1.150000e+1    2.100000e-22
 1.200000e+1    2.750000e-22
 1.250000e+1    3.460000e-22
 1.300000e+1    3.900000e-22
 1.350000e+1    4.200000e-22
 1.400000e+1    4.400000e-22
 1.450000e+1    4.530000e-22
 1.500000e+1    4.600000e-22
 1.550000e+1    4.600000e-22
 1.600000e+1    4.600000e-22
 1.800000e+1    4.300000e-22
 2.000000e+1    4.300000e-22
 2.200000e+1    4.400000e-22
 2.500000e+1    5.100000e-22
 2.800000e+1    5.900000e-22
 3.000000e+1    6.100000e-22
 3.500000e+1    6.300000e-22
 4.000000e+1    5.900000e-22
 5.000000e+1    5.000000e-22
 6.000000e+1    4.400000e-22
 8.000000e+1    3.500000e-22
 1.000000e+2    2.900000e-22
 1.200000e+2    2.500000e-22
 1.500000e+2    2.100000e-22
 2.000000e+2    1.700000e-22
 3.000000e+2    1.230000e-22
 5.000000e+2    8.200000e-23
 1.000000e+3    4.800000e-23
-----------------------------

EXCITATION
Xe
 1.040100e+1
SPECIES: e / Xe
PROCESS: E + Xe, Excitation
PARAM.:  E = 10.401 eV, complete set
COMMENT: Excitation 3d2.
UPDATED: 2014-02-17 11:06:56
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 1.040100e+1    0.000000e+0
 1.060000e+1    1.800000e-22
 1.100000e+1    5.500000e-22
 1.120000e+1    7.600000e-22
 1.150000e+1    1.020000e-21
 1.200000e+1    1.480000e-21
 1.250000e+1    1.850000e-21
 1.300000e+1    2.160000e-21
 1.350000e+1    2.400000e-21
 1.400000e+1    2.590000e-21
 1.450000e+1    2.770000e-21
 1.500000e+1    2.900000e-21
 1.550000e+1    3.040000e-21
 1.600000e+1    3.150000e-21
 1.800000e+1    3.450000e-21
 2.000000e+1    3.700000e-21
 2.200000e+1    3.900000e-21
 2.500000e+1    4.400000e-21
 3.000000e+1    6.000000e-21
 3.200000e+1    6.400000e-21
 3.500000e+1    6.700000e-21
 4.000000e+1    6.600000e-21
 5.000000e+1    6.000000e-21
 6.000000e+1    5.300000e-21
 8.000000e+1    4.300000e-21
 1.000000e+2    3.600000e-21
 1.200000e+2    3.200000e-21
 1.500000e+2    2.700000e-21
 2.000000e+2    2.180000e-21
 3.000000e+2    1.580000e-21
 5.000000e+2    1.050000e-21
 1.000000e+3    6.000000e-22
-----------------------------

EXCITATION
Xe
 1.056200e+1
SPECIES: e / Xe
PROCESS: E + Xe, Excitation
PARAM.:  E = 10.562 eV, complete set
COMMENT: Excitation 2s5-4d2.
UPDATED: 2014-02-17 11:07:22
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 1.056200e+1    0.000000e+0
 1.060000e+1    3.000000e-23
 1.100000e+1    1.350000e-22
 1.120000e+1    1.880000e-22
 1.150000e+1    2.700000e-22
 1.200000e+1    4.200000e-22
 1.250000e+1    5.550000e-22
 1.300000e+1    6.750000e-22
