x,Curve1
0.61264,20.48775
0.62799,20.50274
0.64333,20.50649
0.65868,20.50648
0.67786,20.51772
0.69321,20.52896
0.70855,20.53646
0.72774,20.54395
0.74308,20.55144
0.75076,20.55519
0.7661,20.56643
0.78912,20.57767
0.80831,20.58516
0.82365,20.59265
0.84667,20.60764
0.86586,20.61139
0.8812,20.62263
0.89655,20.62637
0.91957,20.64136
0.93491,20.64136
0.94642,20.64885
0.96177,20.66009
0.96945,20.66758
0.98862,20.66383
1.00397,20.67882
1.01932,20.68257
1.03466,20.69006
1.05385,20.69755
1.06919,20.7013
1.08837,20.70879
1.10756,20.71628
1.1229,20.72002
1.14208,20.72377
1.15743,20.72751
1.17278,20.73875
1.19196,20.73875
1.2073,20.74624
1.22265,20.74624
1.26053,20.76403
1.30033,20.77246
1.33342,20.78135
1.36124,20.78837
1.39576,20.79633
1.41398,20.79773
1.45091,20.79772
1.47536,20.80053
1.50221,20.79959
1.52187,20.79958
1.56551,20.79676
1.59667,20.79207
1.61729,20.79206
1.65517,20.78503
1.66811,20.77893
1.69353,20.77424
1.72901,20.76111
1.74435,20.75361
1.75969,20.74986
1.77503,20.74611
1.79421,20.74236
1.91023,20.68611
2.00132,20.61862
2.01666,20.61112
2.032,20.59612
2.04734,20.59237
2.0761,20.56706
2.09336,20.55113
2.1087,20.53988
2.12021,20.53238
2.13554,20.51363
2.15089,20.50613
2.16623,20.49489
2.17773,20.47989
2.18923,20.47239
2.2084,20.4424
2.21991,20.43115
2.23141,20.41991
2.24292,20.40491
2.25442,20.38991
2.26976,20.38241
2.28127,20.37491
2.29661,20.35992
2.32345,20.32618
2.33495,20.31493
2.34646,20.29993
2.3618,20.29243
2.3848,20.26619
2.39631,20.25494
2.40781,20.2362
2.41932,20.22495
2.43082,20.20996
2.44616,20.19871
2.45383,20.18371
2.473,20.16872
2.48834,20.15747
2.49985,20.14622
2.51902,20.13497
2.53053,20.11998
2.5382,20.11623
2.5497,20.10123
2.5612,20.08623
2.57655,20.08623
2.58805,20.07873
2.60339,20.06373
2.61106,20.04874
2.6264,20.04124
2.6379,20.02624
2.65325,20.01874
2.66859,20.0075
2.68009,19.99625
2.6916,19.985
2.71077,19.97375
2.72611,19.9625
2.74145,19.955
2.75679,19.94376
2.77214,19.93626
2.80665,19.91001
2.81816,19.89876
2.8335,19.88751
2.845,19.87252
2.86034,19.86127
2.86801,19.85002
2.88335,19.83877
2.90252,19.82003
2.91786,19.80878
2.92937,19.79753
2.94854,19.77504
2.96005,19.76379
2.97155,19.7488
2.99073,19.73755
3.00223,19.7263
3.01373,19.71505
3.02524,19.70006
3.04058,19.68506
3.05208,19.67006
3.06358,19.65882
3.08659,19.63257
3.10193,19.62507
3.11343,19.60258
3.12494,19.59133
3.14028,19.58009
3.15178,19.56509
3.16329,19.55009
3.1863,19.5276
3.1978,19.51635
3.20547,19.50136
3.2256,19.47605
3.2419,19.46574
3.26299,19.44512
3.27449,19.43012
3.286,19.41513
3.29366,19.40013
3.30517,19.38514
3.31283,19.37014
3.32434,19.35515
3.33968,19.34015
3.34734,19.32516
3.38281,19.28392
3.41157,19.2558
3.47964,19.17051
3.52373,19.10772
3.55441,19.07116
3.56878,19.0468
3.61768,19.00462
3.6589,18.95494
3.67615,18.92589
3.71258,18.88746
3.73655,18.85185
3.74517,18.83967
3.75763,18.82092
3.77009,18.79843
3.7768,18.77875
3.8046,18.75157
3.83241,18.74125
3.85926,18.73094
3.88035,18.70657
3.91007,18.68595
3.93212,18.67001
3.95321,18.64283
3.98198,18.62783
3.98485,18.60628

x,Curve3
0.41316,20.45407
0.4285,20.45781
0.44768,20.45781
0.46302,20.4578
0.47837,20.45405
0.49755,20.46154
0.50906,20.47278
0.52057,20.48777
0.53209,20.49902
0.55127,20.51026
0.56662,20.52525
0.58197,20.53649
0.59731,20.54773
0.60882,20.55147
0.62417,20.55897
0.63952,20.56646
0.65486,20.57395
0.67405,20.58144
0.68939,20.59269
0.70857,20.59643
0.72392,20.60767
0.73543,20.61142
0.75461,20.61891
0.76996,20.6264
0.78914,20.63014
0.80065,20.63764
0.81984,20.64888
0.83518,20.65262
0.85436,20.65637
0.86971,20.66386
0.88889,20.6676
0.90807,20.67884
0.92342,20.69009
0.93877,20.69383
0.95795,20.69383
0.97713,20.69757
0.98864,20.71256
1.00782,20.71255
1.027,20.71255
1.04235,20.71629
1.0692,20.73128
1.08455,20.73877
1.10373,20.73877
1.12291,20.74251
1.13826,20.75001
1.15744,20.75375
1.17662,20.76499
1.19197,20.76499
1.21115,20.76498
1.23033,20.76873
1.24951,20.77247
1.26486,20.78371
1.28404,20.78371
1.29938,20.77621
1.31856,20.77245
1.32623,20.7762
1.33774,20.78744
1.35692,20.79119
1.37227,20.79868
1.38761,20.79493
1.40679,20.79492
1.42597,20.79492
1.44131,20.78742
1.46049,20.78741
1.47584,20.79116
1.49119,20.8024
1.5027,20.80614
1.52187,20.80239
1.53338,20.79114
1.55256,20.79489
1.56407,20.79863
1.58325,20.79488
1.59475,20.78363
1.6101,20.78738
1.62544,20.78363
1.64079,20.78737
1.65997,20.79112
1.67915,20.79111
1.69449,20.78361
1.70599,20.77611
1.72517,20.77611
1.98218,20.75356
2.00136,20.7498
2.02054,20.7498
2.03972,20.74605
2.05506,20.74604
2.07424,20.74604
2.08958,20.74229
2.10876,20.73479
2.12794,20.73103
2.14712,20.72728
2.1663,20.72353
2.18164,20.71978
2.20082,20.71977
2.22,20.71602
2.23918,20.70852
2.25452,20.70102
2.2737,20.69727
2.28904,20.69351
2.30438,20.68601
2.31972,20.67477
2.33507,20.67101
2.35425,20.66726
2.36959,20.66351
2.38493,20.65601
2.40027,20.64476
2.41561,20.64101
2.43479,20.63351
2.45013,20.62976
2.46547,20.61851
2.48465,20.6185
2.49616,20.60726
2.5115,20.59601
2.52684,20.59226
2.54602,20.5885
2.56136,20.581
2.58054,20.581
2.59588,20.56975
2.61122,20.5585
2.62273,20.551
2.63807,20.54725
2.66876,20.54349
2.68026,20.53225
2.6956,20.51725
2.71094,20.5135
2.73012,20.50975
2.74163,20.4985
2.75313,20.48725
2.76464,20.47975
2.77998,20.47225
2.79916,20.46475
2.81066,20.4535
2.82217,20.43851
2.83751,20.43101
2.84901,20.41601
2.86435,20.40476
2.87969,20.39726
2.89504,20.39351
2.91421,20.38226
2.93339,20.37101
2.94489,20.35602
2.96023,20.34852
2.97557,20.32977
2.98708,20.31853
2.99858,20.30353
3.01392,20.29228
3.02542,20.28103
3.0446,20.26604
3.05994,20.25104
3.07528,20.24354
3.08678,20.23229
3.09829,20.2173
3.10979,20.20605
3.12513,20.1873
3.14047,20.1798
3.15965,20.16106
3.17498,20.14606
3.19033,20.13856
3.19799,20.12732
3.21334,20.11607
3.22484,20.10482
3.24785,20.07483
3.25935,20.05983
3.27085,20.04859
3.28236,20.03359
3.2977,20.02234
3.3092,20.01109
3.32071,19.99985
3.33604,19.97735
3.35522,19.95861
3.37056,19.95111
3.38974,19.93986
3.40507,19.91362
3.42041,19.90237
3.43192,19.89112
3.44342,19.87613
3.45492,19.86488
3.46643,19.84988
3.48177,19.83863
3.49327,19.82739
3.50094,19.81239
3.50861,19.7974
3.51627,19.7824
3.53161,19.77115
3.54695,19.74866
3.55462,19.73367
3.56612,19.71867
3.57762,19.70368
3.5968,19.69992
3.60831,19.68868
3.62748,19.65868
3.65048,19.6137
3.66582,19.5987
3.67732,19.58746
3.68499,19.57621
3.69649,19.55747
3.708,19.54622
3.72334,19.53122
3.731,19.51623
3.74251,19.50123
3.75401,19.48624
3.76551,19.47124
3.78086,19.46749
3.79236,19.45249
3.80386,19.4375
3.81919,19.39626

x,Curve4
0.37098,20.52904
0.39016,20.52529
0.40551,20.53653
0.42086,20.54027
0.4362,20.54777
0.45155,20.55901
0.4669,20.5665
0.48224,20.57399
0.49759,20.58149
0.51294,20.58898
0.53212,20.60397
0.5513,20.60771
0.56665,20.61895
0.58583,20.62644
0.60118,20.63394
0.62036,20.64143
0.63571,20.65267
0.65105,20.65641
0.67024,20.66391
0.68558,20.66765
0.70476,20.67514
0.72394,20.67889
0.73546,20.69013
0.75464,20.69387
0.76998,20.70137
0.78916,20.70511
0.80451,20.7126
0.82369,20.72009
0.84288,20.72384
0.85822,20.72758
0.8774,20.73882
0.88891,20.74257
0.90809,20.74631
0.92728,20.75006
0.94262,20.7538
0.9618,20.76129
0.97715,20.76879
0.99633,20.76878
1.01168,20.77627
1.03086,20.78002
1.0462,20.78751
1.09608,20.79874
1.11526,20.79874
1.14211,20.80623
1.16129,20.81372
1.18047,20.81372
1.19582,20.81746
1.215,20.82121
1.2572,20.82869
1.27638,20.82869
1.29556,20.83243
1.31474,20.83617
1.33392,20.83617
1.3531,20.83617
1.37228,20.83616
1.39146,20.83616
1.41064,20.83615
1.42982,20.83615
1.44516,20.8324
1.46434,20.83239
1.48352,20.83239
1.5027,20.83238
1.52188,20.83238
1.55257,20.82487
1.57175,20.82487
1.58709,20.82112
1.60627,20.82111
1.62545,20.81736
1.64463,20.81361
1.65998,20.81735
1.71895,20.80469
1.76018,20.79531
1.79135,20.78827
1.84073,20.77561
1.87957,20.76483
1.93615,20.75357
1.95533,20.75356
1.97067,20.74606
1.98601,20.73856
2.00135,20.73106
2.02053,20.72731
2.03971,20.72731
2.05505,20.71981
2.07423,20.7198
2.09341,20.71605
2.11259,20.7123
2.12793,20.70854
2.14711,20.70479
2.17013,20.70104
2.18931,20.70103
2.20465,20.69353
2.22383,20.68978
2.24301,20.68603
2.25835,20.67853
2.27753,20.67103
2.30438,20.66352
2.31972,20.65602
2.33506,20.64852
2.35424,20.64102
2.36958,20.63352
2.38876,20.62602
2.4041,20.61852
2.42328,20.61477
2.43478,20.60352
2.45396,20.59602
2.4693,20.59227
2.48464,20.58477
2.49998,20.57727
2.51916,20.56602
2.53834,20.56227
2.54984,20.55102
2.56519,20.54352
2.58053,20.53227
2.5997,20.52477
2.62655,20.51352
2.64189,20.50602
2.65723,20.49477
2.67258,20.48352
2.68792,20.47977
2.7071,20.47227
2.72244,20.46477
2.73778,20.45352
2.74928,20.44227
2.80681,20.40853
2.82215,20.39728
2.83749,20.38603
2.87968,20.35228
2.91419,20.32604
2.94104,20.30729
2.95638,20.29604
2.96405,20.28105
2.98322,20.2698
2.99089,20.2548
3.02157,20.23231
3.03691,20.22106
3.04842,20.20981
3.05992,20.19856
3.07143,20.19107
3.08677,20.17607
3.13278,20.12358
3.14812,20.11608
3.15963,20.10484
3.17113,20.09359
3.18647,20.07109
3.20181,20.05985
3.21331,20.04485
3.22098,20.0336
3.23248,20.01861
3.24782,20.00736
3.267,19.98112
3.28234,19.96987
3.29,19.95488
3.30151,19.94363
3.33219,19.90989
3.34369,19.89489
3.35903,19.87615
3.37437,19.8649
3.38587,19.8499
3.40121,19.83865
3.40504,19.82366
3.42038,19.81241
3.43189,19.80116
3.44339,19.78992
3.45489,19.77492
3.4664,19.75993
3.4779,19.74868
3.4894,19.72993
3.50475,19.71869
3.51241,19.70744
3.53158,19.67745
3.54309,19.6662
3.55459,19.65495
3.59294,19.60622
3.6006,19.59122
3.61211,19.57248
3.62361,19.56123
3.63128,19.54624
3.64278,19.53124
3.65428,19.51625
3.68496,19.47126
3.69646,19.46001
3.70797,19.44502
3.71947,19.43002
3.73097,19.41128
3.74247,19.39628
3.75398,19.38503
3.76165,19.36629
3.77315,19.35504
3.78082,19.3363
3.79232,19.3213
3.80382,19.30631
3.81149,19.29131
3.82299,19.28007
3.83834,19.27257

x,Curve5
0.37868,20.59276
0.39786,20.60025
0.4132,20.60774
0.42855,20.61524
0.44773,20.62273
0.46308,20.63022
0.48226,20.63771
0.50144,20.64146
0.51679,20.64895
0.53597,20.65269
0.55132,20.66393
0.56667,20.67143
0.58201,20.67892
0.60119,20.68641
0.61654,20.69391
0.63189,20.70515
0.64723,20.70889
0.66642,20.72013
0.68176,20.72762
0.69711,20.73512
0.71629,20.73886
0.73164,20.74635
0.75082,20.75385
0.76617,20.76134
0.78535,20.76133
0.80453,20.76883
0.81987,20.77257
0.83906,20.78006
0.85824,20.78755
0.87742,20.7913
0.89277,20.79879
0.91195,20.79879
0.93113,20.80628
0.94647,20.81002
0.96565,20.81002
0.981,20.81376
0.99635,20.82126
1.01553,20.825
1.03471,20.82874
1.05005,20.82874
1.06924,20.83623
1.08842,20.83623
1.1076,20.83997
1.12294,20.84372
1.14212,20.84746
1.1613,20.8512
1.18048,20.8512
1.19967,20.85494
1.21885,20.85494
1.23803,20.85868
1.25721,20.85868
1.27639,20.85867
1.29173,20.85867
1.31091,20.86241
1.32626,20.85866
1.34544,20.85866
1.36462,20.85865
1.3838,20.85865
1.40297,20.8549
1.42215,20.85489
1.4375,20.85489
1.45668,20.85113
1.47202,20.84738
1.4912,20.85113
1.51038,20.84737
1.52572,20.84737
1.60244,20.84454
1.67244,20.82204
1.71464,20.80703
1.78464,20.78827
1.84409,20.76858
1.85559,20.76483
1.87477,20.76108
1.89012,20.75358
1.90929,20.74608
1.92847,20.73858
1.94381,20.73482
1.96299,20.72732
1.98217,20.72357
2.00135,20.71982
2.01669,20.71232
2.03587,20.70857
2.05121,20.70107
2.07039,20.69731
2.08957,20.69731
2.10491,20.68981
2.12025,20.68606
2.13943,20.6823
2.15861,20.67855
2.17395,20.67105
2.19313,20.6673
2.21231,20.6598
2.23149,20.65604
2.24683,20.64854
2.26601,20.64104
2.28135,20.63729
2.30053,20.62979
2.31587,20.62229
2.33121,20.61479
2.35039,20.60729
2.36957,20.59979
2.38491,20.59604
2.40025,20.58479
2.41943,20.57729
2.43093,20.56979
2.44628,20.56229
2.46545,20.55104
2.48079,20.54354
2.49614,20.53604
2.51148,20.52479
2.52682,20.51354
2.53832,20.50604
2.55366,20.49479
2.569,20.48729
2.58818,20.47605
2.59969,20.46855
2.61886,20.4573
2.6342,20.4498
2.64571,20.43855
2.66105,20.43105
2.67639,20.42355
2.69173,20.41605
2.70707,20.4048
2.72241,20.39355
2.73776,20.38605
2.7531,20.3748
2.76844,20.36356
2.78378,20.35231
2.79912,20.34106
2.81446,20.32981
2.8298,20.31856
2.84898,20.31481
2.86048,20.29981
2.87199,20.28857
2.88733,20.27732
2.89883,20.26232
2.91417,20.25107
2.92951,20.23983
2.94101,20.22858
2.95635,20.21733
2.96786,20.20233
2.9832,20.18734
2.9947,20.17609
3.00621,20.16484
3.02155,20.15359
3.03689,20.14235
3.04839,20.1311
3.06373,20.11985
3.07524,20.1086
3.08674,20.08986
3.09824,20.07861
3.11358,20.06736
3.12892,20.05237
3.14043,20.04112
3.15193,20.02612
3.16343,20.01113
3.17494,19.99988
3.18644,19.98489
3.19795,19.97739
3.20945,19.95864
3.22095,19.94739
3.23246,19.9324
3.24396,19.92115
3.25546,19.90616
3.26697,19.89116
3.27847,19.87616
3.28998,19.86492
3.29764,19.84992
3.31298,19.83493
3.32449,19.82368
3.33599,19.80868
3.34749,19.79369
3.359,19.77869
3.3705,19.7637
3.382,19.75245
3.39351,19.73745
3.40501,19.72246
3.41651,19.70746
3.42802,19.69621
3.43952,19.68122
3.45103,19.66997
3.46253,19.65498
3.47403,19.63998
3.4817,19.62498
3.4932,19.60999
3.50471,19.59874
3.51237,19.58375
3.52388,19.56875
3.53154,19.55376
3.54688,19.54251
3.55455,19.52751
3.56989,19.51252
3.57756,19.50127
3.58906,19.48627
3.59289,19.46753
3.6044,19.45629
3.6159,19.44129
3.6274,19.42629
3.63891,19.40755
3.65041,19.39255
3.66191,19.38131
3.66958,19.36631
3.67725,19.34757
3.68875,19.33632
3.69258,19.31758
3.70792,19.31008
3.71175,19.29134
3.72326,19.27634
3.73476,19.26135
3.74243,19.24635
3.75009,19.22761
3.7616,19.21261
3.76926,19.18637
3.7846,19.17887
3.79227,19.16388
3.79994,19.14888
3.8076,19.13389
3.82294,19.11889
3.83828,19.11139

x,Curve6
0.35951,20.63399
0.37869,20.63774
0.39404,20.64148
0.40938,20.65272
0.42473,20.66396
0.44391,20.66771
0.45926,20.6752
0.47844,20.68269
0.49379,20.68644
0.51297,20.69393
0.53215,20.69767
0.5475,20.70517
0.56284,20.71266
0.57436,20.72765
0.5897,20.73514
0.60505,20.74638
0.62423,20.75388
0.64341,20.76137
0.65876,20.76511
0.67794,20.7726
0.69712,20.77635
0.71247,20.78384
0.72782,20.78759
0.747,20.79508
0.76234,20.79507
0.78152,20.80257
0.80071,20.80631
0.81605,20.81005
0.83523,20.81755
0.85058,20.81754
0.86976,20.82129
0.88894,20.82128
0.90812,20.82503
0.9273,20.82877
0.94265,20.83626
0.96183,20.84001
0.98101,20.8475
0.99636,20.85124
1.01554,20.85499
1.03088,20.85873
1.05006,20.86247
1.06925,20.86622
1.08843,20.86996
1.10761,20.86996
1.12679,20.86995
1.14597,20.8737
1.16515,20.87369
1.18049,20.87744
1.19967,20.87743
1.21885,20.87743
1.2342,20.88117
1.25338,20.88117
1.27256,20.88116
1.29174,20.88116
1.31092,20.88115
1.3301,20.88115
1.34544,20.8774
1.36079,20.87739
1.37996,20.87364
1.39914,20.86989
1.41449,20.86989
1.43367,20.86613
1.45285,20.86613
1.46819,20.86612
1.48737,20.86237
1.50271,20.85862
1.52189,20.85487
1.57751,20.85204
1.63601,20.8361
1.70888,20.81359
1.75011,20.78735
1.8086,20.76578
1.84025,20.75359
1.88627,20.73484
1.89778,20.73109
1.91312,20.72359
1.92846,20.71234
1.94764,20.70859
1.96682,20.70109
1.98216,20.69359
2.00134,20.68983
2.01668,20.68983
2.03203,20.68233
2.0512,20.67858
2.07038,20.67108
2.08573,20.67107
2.1049,20.66357
2.12408,20.65607
2.13942,20.64857
2.1586,20.64482
2.17394,20.63732
2.19312,20.62982
2.2123,20.62231
2.22764,20.61856
2.24298,20.60731
2.26216,20.60731
2.2775,20.59981
2.29668,20.59231
2.31202,20.58481
2.32736,20.57731
2.34654,20.56606
2.36188,20.55856
2.37722,20.54731
2.39256,20.53981
2.40791,20.53231
2.42325,20.52481
2.43859,20.51356
2.45393,20.50606
2.46927,20.49481
2.48461,20.48357
2.49995,20.47607
2.51913,20.46856
2.53447,20.46106
2.54598,20.44982
2.56132,20.44232
2.57666,20.42732
2.592,20.42357
2.60734,20.41232
2.62268,20.40482
2.63419,20.39357
2.64953,20.38232
2.66487,20.37108
2.67637,20.35983
2.69171,20.34858
2.70705,20.34108
2.72239,20.31859
2.73773,20.31109
2.75307,20.29609
2.76841,20.28484
2.77992,20.2736
2.79526,20.26235
2.8106,20.2511
2.82594,20.23985
2.83744,20.22485
2.85278,20.21361
2.86812,20.20611
2.87963,20.19861
2.89497,20.18361
2.91031,20.17611
2.92565,20.16486
2.93715,20.15361
2.9525,20.14611
2.96016,20.13112
2.9755,20.11612
2.98701,20.10862
3.00235,20.09738
3.01385,20.07863
3.02535,20.06364
3.03686,20.05239
3.04836,20.03739
3.05986,20.0224
3.0752,20.0074
3.08671,19.99615
3.09438,19.98116
3.10588,19.96616
3.11738,19.95492
3.13272,19.93992
3.14039,19.92492
3.15573,19.90993
3.17107,19.89868
3.18257,19.88743
3.19791,19.87244
3.20942,19.85744
3.21708,19.84244
3.23242,19.8312
3.24393,19.81245
3.25543,19.80121
3.2631,19.78621
3.2746,19.77121
3.28611,19.75997
3.29761,19.74497
3.30911,19.72998
3.32062,19.71498
3.33212,19.69998
3.34745,19.67
3.35896,19.65875
3.37046,19.64
3.38196,19.62876
3.38963,19.61001
3.40113,19.59502
3.41264,19.58377
3.42414,19.56877
3.43564,19.55378
3.44331,19.53504
3.45481,19.52379
3.46632,19.50879
3.47399,19.4938
3.48549,19.4788
3.50083,19.46755
3.5085,19.45256
3.51616,19.43382
3.52767,19.42257
3.53917,19.40757
3.543,19.38883
3.5545,19.37758
3.56601,19.36259
3.56984,19.34759
3.58517,19.3176
3.59668,19.30261
3.60434,19.28761
3.61201,19.26887
3.62351,19.25388
3.62734,19.23888
3.63885,19.22389
3.65035,19.20889
3.66185,19.19389
3.66952,19.1789
3.67719,19.16391
3.68869,19.14891
3.70019,19.13391
3.70786,19.11517
3.71937,19.10392
3.73087,19.08893
3.73854,19.07393
3.75004,19.05894
3.76537,19.0177
3.78071,19.0102
3.78838,18.99146
3.79988,18.97646
3.81139,18.96522
3.81905,18.95022

x,Curve7
0.42427,20.70847
0.51922,20.74734
0.58204,20.76888
0.60122,20.77637
0.61657,20.78011
0.63575,20.78761
0.6511,20.79135
0.67028,20.79884
0.68946,20.80259
0.70097,20.81008
0.72015,20.81382
0.74317,20.82132
0.76235,20.82131
0.78153,20.82506
0.79688,20.83255
0.85011,20.84706
0.93642,20.86719
1.03233,20.88918
1.1057,20.8976
1.16612,20.89993
1.22318,20.90132
1.30757,20.89943
1.38045,20.89379
1.46388,20.87878
1.52765,20.86189
1.80908,20.76156
1.86086,20.73625
1.92031,20.70344
1.9975,20.66734
2.01667,20.65984
2.03202,20.65609
2.04736,20.64484
2.06654,20.64109
2.08188,20.62984
2.10105,20.62234
2.1164,20.61859
2.13557,20.61109
2.15092,20.60359
2.1701,20.59984
2.18927,20.59608
2.20462,20.58858
2.21996,20.58108
2.2353,20.56983
2.25064,20.56983
2.26982,20.56233
2.28516,20.55483
2.3005,20.54733
2.31584,20.53983
2.33502,20.53233
2.35036,20.52108
2.3657,20.50983
2.38104,20.50233
2.39638,20.49108
2.41173,20.47983
2.42707,20.46859
2.44241,20.45734
2.45775,20.44609
2.46925,20.43484
2.48459,20.42359
2.49993,20.41235
2.51144,20.4011
2.52678,20.38985
2.54212,20.3786
2.55746,20.36735
2.5728,20.35985
2.58814,20.35235
2.59965,20.34111
2.61499,20.33361
2.63033,20.32611
2.64951,20.31486
2.66101,20.30361
2.67635,20.29236
2.69169,20.28111
2.70319,20.26612
2.71854,20.25862
2.73388,20.24737
2.74538,20.23237
2.76072,20.22487
2.77606,20.21362
2.78373,20.19863
2.8029,20.18738
2.81441,20.17613
2.82975,20.16488
2.84509,20.15364
2.85659,20.14239
2.87193,20.12739
2.88727,20.11614
2.89878,20.10115
2.91028,20.0899
2.92562,20.0749
2.93713,20.06366
2.95247,20.04866
2.96013,20.03367
2.97164,20.01867
2.98698,20.00742
2.99848,19.99617
3.00998,19.98118
3.02149,19.96993
3.03299,19.95494
3.04449,19.93994
3.05983,19.92869
3.0675,19.9137
3.08284,19.90245
3.09435,19.8912
3.10585,19.87621
3.12119,19.86121
3.13269,19.84621
3.1442,19.83122
3.15186,19.81622
3.1672,19.80497
3.17487,19.78998
3.19021,19.77873
3.19788,19.76374
3.20555,19.74874
